CanonicalSMILES	Name	Combined_ID	drop_duplicates	ClogP	dataset	SMILES	InChIKey
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1	Spiroxamine	swe2_data_748	True	4.066300000000004	swe2	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	PUYXTUJWRLOUCW-UHFFFAOYSA-N
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	Probenecid	swe2_data_700	True	2.1955	swe2	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	DBABZHXKTCFAPX-UHFFFAOYSA-N
CCCNC(C)(C)COC(=O)c1ccccc1	Meprylcaine	aus_data_153	True	2.621600000000001	aus	CCCNC(C)(C)COC(=O)C1=CC=CC=C1	VXJABHHJLXLNMP-UHFFFAOYSA-N
CCCNC(C)C(=O)Nc1ccccc1C	Prilocaine	swe2_data_698	True	2.32162	swe2	CCCNC(C)C(=O)NC1=CC=CC=C1C	MVFGUOIZUNYYSO-UHFFFAOYSA-N
CCCOC(=O)NCCCN(C)C	Propamocarb	aus_data_225	True	1.0742999999999998	aus	CCCOC(=O)NCCCN(C)C	WZZLDXDUQPOXNW-UHFFFAOYSA-N
CCCOC(=O)c1ccc(O)cc1	Propylparaben	amar_data_365+swe2_data_709	True	1.959	amar+swe2	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N
CCCOCCCCCCCCCC(=O)O	10-Propoxydecanoic acid	swe2_data_33	True	3.618400000000002	swe2	CCCOCCCCCCCCCC(=O)O	HSRAJJQTYQHRSA-UHFFFAOYSA-N
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	Albendazole	swe2_data_238	True	3.2433000000000005	swe2	CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC	HXHWSAZORRCQMX-UHFFFAOYSA-N
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Olmesartan	amar_data_335+snf_data_4229+swe2_data_639	True	3.656600000000002	amar+snf+swe2	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O	VTRAEEWXHOVJFV-UHFFFAOYSA-N
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	Telmisartan	aus_data_240+amar_data_399+swe2_data_764	True	7.2644200000000065	aus+amar+swe2	CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C	RMMXLENWKUUMAY-UHFFFAOYSA-N
CCN(C(C)C)C(C)C	N,N-Diisopropylethylamine (DIPEA)	aus_data_178	True	2.1251	aus	CCN(C(C)C)C(C)C	JGFZNNIVVJXRND-UHFFFAOYSA-N
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1	Rivastigmine	snf_data_2844+swe2_data_727	True	2.7597000000000014	snf+swe2	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	XSVMFMHYUFZWBK-NSHDSACASA-N
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1	Entacapone	snf_data_11020	True	1.7813800000000002	snf	CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N	JRURYQJSLYLRLN-BJMVGYQFSA-N
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12	Napropamide	snf_data_120	True	3.475500000000002	snf	CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21	WXZVAROIGSFCFJ-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccc[n+](O)c1	N,N-Diethylnicotinamide 1-oxide	aus_data_184	True	0.6933999999999998	aus	CCN(CC)C(=O)C1=C[N+](=CC=C1)O	QMPOHHADZJQKJS-UHFFFAOYSA-N
CCN(CC)C(=O)c1cccc(C)c1	DEET	aus_data_91+amar_data_178+snf_data_213+swe2_data_361	True	2.4770200000000004	aus+amar+snf+swe2	CCN(CC)C(=O)C1=CC=CC(=C1)C	MMOXZBCLCQITDF-UHFFFAOYSA-N
CCN(CC)CC(=O)Nc1c(C)cccc1C	Lidocaine	aus_data_150+amar_data_269+swe2_data_533	True	2.5837400000000006	aus+amar+swe2	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	NNJVILVZKWQKPM-UHFFFAOYSA-N
CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC	Tolycaine	aus_data_250+amar_data_409	True	2.06192	aus+amar	CCN(CC)CC(=O)NC1=C(C=CC=C1C(=O)OC)C	UDKICLZCJWQTLS-UHFFFAOYSA-N
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	Metoclopramide	snf_data_2781+swe2_data_568	True	2.0024	snf+swe2	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	TTWJBBZEZQICBI-UHFFFAOYSA-N
CCN(CC)CCO	N,N-Diethylethanolamine	aus_data_177	True	0.3205	aus	CCN(CC)CCO	BFSVOASYOCHEOV-UHFFFAOYSA-N
CCN(CC)CCOC(=O)c1ccc(N)cc1	Procaine	swe2_data_701	True	1.7674	swe2	CCN(CC)CCOC(=O)C1=CC=C(C=C1)N	MFDFERRIHVXMIY-UHFFFAOYSA-N
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1	Ethyl violet	swe2_data_415	True	6.800200000000008	swe2	CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=C(C=C3)N(CC)CC.[Cl-]	JVICFMRAVNKDOE-UHFFFAOYSA-M
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	Hydroxychloroquine	snf_data_10436+swe2_data_479	True	3.783000000000002	snf+swe2	CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	Amisulpride	aus_data_57+amar_data_112+snf_data_2852+swe2_data_249	True	1.2851000000000006	aus+amar+snf+swe2	CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC	NTJOBXMMWNYJFB-UHFFFAOYSA-N
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O	Piperacillin sodium salt	swe2_data_681	True	-1.574999999999993	swe2	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+]	WCMIIGXFCMNQDS-IDYPWDAWSA-M
CCNC(=O)C(C)OC(=O)Nc1ccccc1	Carbetamide	snf_data_136	True	1.7596999999999998	snf	CCNC(=O)[C@@H](C)OC(=O)NC1=CC=CC=C1	AMRQXHFXNZFDCH-SECBINFHSA-N
CCNC(=O)C1CC(C)CCC1C(C)C	N-Ethyl-4-menthane-3-carboxamide	amar_data_318	True	2.830900000000001	amar	CCNC(=O)C1CC(CCC1C(C)C)C	VUNOFAIHSALQQH-UHFFFAOYSA-N
CCNC(C)Cc1ccc2c(c1)OOC2	3,4-Methylenedioxy-N-ethylamphetamine (MDEA)	swe2_data_116	True	2.0511	swe2	CCNC(C)CC1=CC2=C(COO2)C=C1	SKPIISDJIUTQMZ-UHFFFAOYSA-N
CCNC(C)Cc1cccc(C(F)(F)F)c1	Fenfluramine	snf_data_3469	True	3.2459000000000024	snf	CCNC(C)CC1=CC(=CC=C1)C(F)(F)F	DBGIVFWFUFKIQN-UHFFFAOYSA-N
CCNc1nc(Cl)nc(NC(C)(C)C)n1	Terbutylazine	snf_data_284	True	2.1672	snf	CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C	FZXISNSWEXTPMF-UHFFFAOYSA-N
CCNc1nc(Cl)nc(NC(C)C)n1	Atrazine	snf_data_288+swe2_data_261	True	1.7770999999999997	snf+swe2	CCNC1=NC(=NC(=N1)Cl)NC(C)C	MXWJVTOOROXGIU-UHFFFAOYSA-N
CCNc1nc(N)nc(Cl)n1	Desisopropylatrazine	aus_data_93	True	0.5389999999999999	aus	CCNC1=NC(=NC(=N1)N)Cl	IVENSCMCQBJAKW-UHFFFAOYSA-N
CCNc1nc(NC(C)(C)C)[nH]c(=O)n1	Terbutylazine-2-hydroxy	swe2_data_770	True	0.8070999999999997	swe2	CCNC1=NC(=O)NC(=N1)NC(C)(C)C	OYTCZOJKXCTBHG-UHFFFAOYSA-N
CCNc1nc(NC(C)(C)C)nc(SC)n1	Terbutryn	snf_data_306+swe2_data_769	True	2.2357	snf+swe2	CCNC1=NC(=NC(=N1)SC)NC(C)(C)C	IROINLKCQGIITA-UHFFFAOYSA-N
CCNc1nc(NC(C)C)nc(SC)n1	Ametryn	swe2_data_246	True	1.8456	swe2	CCNC1=NC(=NC(=N1)SC)NC(C)C	RQVYBGPQFYCBGX-UHFFFAOYSA-N
CCNc1nc(NCC)[nH]c(=O)n1	Simazine-2-hydroxy	swe2_data_737	True	0.0284999999999998	swe2	CCNC1=NC(=NC(=O)N1)NCC	YQIXRXMOJFQVBV-UHFFFAOYSA-N
CCNc1nc(NCC)nc(OC)n1	Simetone	snf_data_667	True	0.7437999999999999	snf	CCNC1=NC(=NC(=N1)OC)NCC	HKAMKLBXTLTVCN-UHFFFAOYSA-N
CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O	Sacubitril	snf_data_11014	True	3.8350000000000017	snf	CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O	PYNXFZCZUAOOQC-UTKZUKDTSA-N
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C	Tilidine	swe2_data_786	True	2.7677000000000014	swe2	CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C2=CC=CC=C2	WDEFBBTXULIOBB-WBVHZDCISA-N
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	Meperidine	swe2_data_552	True	2.2131	swe2	CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2	XADCESSVHJOZHK-UHFFFAOYSA-N
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	Amlodipine	snf_data_10685+swe2_data_250	True	2.266300000000001	snf+swe2	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN	HTIQEAQVCYTUBX-UHFFFAOYSA-N
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1	Oseltamivir	snf_data_658	True	1.2853999999999997	snf	CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC	VSZGPKBBMSAYNT-RRFJBIMHSA-N
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	Trinexapac-ethyl	snf_data_151+swe2_data_810	True	1.3198	snf+swe2	CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1	RVKCCVTVZORVGD-UHFFFAOYSA-N
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	Triethylcitrate	swe2_data_800	True	0.187	swe2	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	DOOTYTYQINUNNV-UHFFFAOYSA-N
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1	Fenoxycarb	snf_data_2940	True	3.6038000000000014	snf	CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2	HJUFTIJOISQSKQ-UHFFFAOYSA-N
CCOC(=O)c1ccc(-n2c(=S)[nH]c3ccccc32)cc1	LKLKMJUQNDXMTH-UHFFFAOYSA-N	amar_data_200	True	3.864790000000002	amar	CCOC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3NC2=S	LKLKMJUQNDXMTH-UHFFFAOYSA-N
CCOC(=O)c1ccc(N)cc1	Benzocaine	swe2_data_270	True	1.4455	swe2	CCOC(=O)C1=CC=C(C=C1)N	BLFLLBZGZJTVJG-UHFFFAOYSA-N
CCOC(=O)c1ccc(O)cc1	Ethylparaben	amar_data_201+swe2_data_417	True	1.5689	amar+swe2	CCOC(=O)C1=CC=C(C=C1)O	NUVBSKCKDOMJSU-UHFFFAOYSA-N
CCOC(=O)c1ccccc1C(=O)O	Monoethyl phthalate	swe2_data_579	True	1.5615	swe2	CCOC(=O)C1=CC=CC=C1C(=O)O	YWWHKOHZGJFMIE-UHFFFAOYSA-N
CCOC(=O)c1ccccc1C(=O)OCC	Diethyl-phthalate	swe2_data_379	True	2.04	swe2	CCOC(=O)C1=CC=CC=C1C(=O)OCC	FLKPEMZONWLCSK-UHFFFAOYSA-N
CCOCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21,24-Octaoxahexacosan-1-OL	amar_data_352+swe2_data_663	True	0.1314000000000033	amar+swe2	CCOCCOCCOCCOCCOCCOCCOCCOCCO	CUDPPTPIUWYGFI-UHFFFAOYSA-N
CCOP(=O)(OCC)OCC	Triethyl phosphate	aus_data_257	True	2.204	aus	CCOP(=O)(OCC)OCC	DQWPFSLDHJDLRL-UHFFFAOYSA-N
CCOP(=O)(Sc1ccccc1)Sc1ccccc1	EDDP	swe2_data_407	True	5.715600000000004	swe2	CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2	AWZOLILCOUMRDG-UHFFFAOYSA-N
CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC	Apremilast	snf_data_11017	True	2.4342000000000006	snf	CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	Repaglinide	swe2_data_719	True	5.219900000000005	swe2	CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O	FAEKWTJYAYMJKF-QHCPKHFHSA-N
CCOc1ccc(C(=O)CCC(=O)O)cc1	4-(4-Ethoxyphenyl)-4-oxobutanoic acid	aus_data_304	True	2.1328000000000005	aus	CCOC1=CC=C(C=C1)C(=O)CCC(=O)O	HXMFVOXVXQBEEJ-UHFFFAOYSA-N
CCOc1ccccc1N	o-phenetidine	swe2_data_641	True	1.6675	swe2	CCOC1=CC=CC=C1N	ULHFFAFDSSHFDA-UHFFFAOYSA-N
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1	Tamsulosin	amar_data_397	True	2.3409000000000004	amar	CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N	DRHKJLXJIQTDTD-OAHLLOKOSA-N
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Candesartan	amar_data_147+swe2_data_300	True	4.028600000000002	amar+swe2	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O	HTQMVQVXFRQIKW-UHFFFAOYSA-N
CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	Oxitropium	swe2_data_646	True	1.4527999999999996	swe2	CC[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C	NVOYVOBDTVTBDX-AGUVMIOSSA-N
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1	Tebufenozide	snf_data_2952	True	4.451540000000004	snf	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	QYPNKSZPJQQLRK-UHFFFAOYSA-N
CCc1ccc(C=C(O)C(O)C(O)C(O)C(O)C(O)=Cc2ccc(CC)cc2)cc1	Di-(p-ethylbenzylidene)sorbitol	aus_data_66	True	2.753000000000001	aus	CCC1=CC=C(C=C1)C=C([C@@H]([C@H]([C@@H]([C@@H](C(=CC2=CC=C(C=C2)CC)O)O)O)O)O)O	OHWBOQAWKNFLRG-UEQSERJNSA-N
CCc1ccc(C=O)cc1	4-Ethylbenzaldehyde	swe2_data_162	True	2.0615	swe2	CCC1=CC=C(C=C1)C=O	QNGNSVIICDLXHT-UHFFFAOYSA-N
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	Pioglitazone	snf_data_3286+swe2_data_680	True	3.159600000000001	snf+swe2	CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3	HYAFETHFCAUJAY-UHFFFAOYSA-N
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC	Metolachlor	aus_data_161+snf_data_268+swe2_data_569	True	3.1641200000000014	aus+snf+swe2	CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C	WVQBLGZPHOPPFO-UHFFFAOYSA-N
CCc1cccc(CC)c1N(COC)C(=O)CCl	Alachlor	snf_data_274+swe2_data_235	True	2.9871000000000016	snf+swe2	CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl	XCSGPAVHZFQHGE-UHFFFAOYSA-N
CCc1cccc(O)c1	3-Ethylphenol	amar_data_57+swe2_data_128	True	1.9546	amar+swe2	CCC1=CC(=CC=C1)O	HMNKTRSOROOSPP-UHFFFAOYSA-N
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	Etodolac	snf_data_3308+swe2_data_418	True	3.383000000000002	snf+swe2	CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O	NNYBQONXHNTVIJ-UHFFFAOYSA-N
CCn1nc(C)cc1C(=O)Sc1ccc(C)cc1	4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate	swe2_data_179	True	3.452340000000002	swe2	CCN1C(=CC(=N1)C)C(=O)SC2=CC=C(C=C2)C	CLYQAUKMOGLSRS-UHFFFAOYSA-N
CN(C)C(=N)N=C(N)N	Metformin	aus_data_155+amar_data_283+snf_data_2550+swe2_data_555	True	-1.243829999999999	aus+amar+snf+swe2	CN(C)C(=N)N=C(N)N	XZWYZXLIPXDOLR-UHFFFAOYSA-N
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	Loperamide	swe2_data_538	True	5.088000000000005	swe2	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	RDOIQAHITMMDAJ-UHFFFAOYSA-N
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1	Dimefuron	snf_data_3166	True	2.869900000000001	snf	CC(C)(C)C1=NN(C(=O)O1)C2=C(C=C(C=C2)NC(=O)N(C)C)Cl	DHWRNDJOGMTCPB-UHFFFAOYSA-N
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1	Diuron	amar_data_191+snf_data_292+swe2_data_391	True	3.0869000000000018	amar+snf+swe2	CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	XMTQQYYKAHVGBJ-UHFFFAOYSA-N
CN(C)C(=O)Nc1ccc(Cl)cc1	Monuron	snf_data_161	True	2.4335000000000004	snf	CN(C)C(=O)NC1=CC=C(C=C1)Cl	BMLIZLVNXIYGCK-UHFFFAOYSA-N
CN(C)C(=O)Oc1ccc[n+](C)c1	Pyridostigmine	aus_data_229	True	0.5714999999999999	aus	C[N+]1=CC=CC(=C1)OC(=O)N(C)C	RVOLLAQWKVFTGE-UHFFFAOYSA-N
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1	Neostigmine	aus_data_182+amar_data_317+swe2_data_612	True	1.9437	aus+amar+swe2	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	ALWKGYPQUAPLQC-UHFFFAOYSA-N
CN(C)C(=O)c1ccc(Cl)cc1	4-Chloro-N,N-Dimethylbenzamide	snf_data_10999	True	2.0418000000000003	snf	CN(C)C(=O)C1=CC=C(C=C1)Cl	FARSXMMESQDZMY-UHFFFAOYSA-N
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	O-Desmethylvenlafaxine	aus_data_189	True	2.7326000000000006	aus	CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	KYYIDSXMWOZKMP-UHFFFAOYSA-N
CN(C)CC1CCCCC1(O)c1cccc(O)c1	O-Desmethyl-cis-tramadol	aus_data_188+amar_data_334	True	2.331600000000001	aus+amar	CN(C)CC1CCCCC1(C2=CC(=CC=C2)O)O	UWJUQVWARXYRCG-UHFFFAOYSA-N
CN(C)CCC=C1c2ccccc2CCc2ccccc21	Amitriptyline	amar_data_113	True	4.168600000000003	amar	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	KRMDCWKBEZIMAB-UHFFFAOYSA-N
CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21	Olopatadine	swe2_data_640	True	3.589500000000002	swe2	CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O	JBIMVDZLSHOPLA-LSCVHKIXSA-N
CN(C)CCC=C1c2ccccc2CSc2ccccc21	Dothiepin	swe2_data_404	True	4.675700000000004	swe2	CN(C)CC/C=C\1/C2=CC=CC=C2CSC3=CC=CC=C31	PHTUQLWOUWZIMZ-BOPFTXTBSA-N
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	Citalopram	aus_data_74+amar_data_160+swe2_data_321	True	3.812980000000003	aus+amar+swe2	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	WSEQXVZVJXJVFP-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21	Clomipramine	snf_data_3669+swe2_data_327	True	4.528400000000004	snf+swe2	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	GDLIGKIOYRNHDA-UHFFFAOYSA-N
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	Dibenzepine	amar_data_182	True	2.976300000000001	amar	CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C	QPGGEKPRGVJKQB-UHFFFAOYSA-N
CN(C)CCOC(C)(c1ccccc1)c1ccccn1	Doxylamine	snf_data_3018	True	2.923300000000001	snf	CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C	HCFDWZZGGLSKEP-UHFFFAOYSA-N
CN(C)CCOC(c1ccccc1)c1ccccc1	Diphenhydramine	snf_data_3352+swe2_data_390	True	3.3542000000000023	snf+swe2	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
CN(C)CCc1ccc(O)cc1	Hordenine	aus_data_121+swe2_data_475	True	1.4963	aus+swe2	CN(C)CCC1=CC=C(C=C1)O	KUBCEEMXQZUPDQ-UHFFFAOYSA-N
CN(C)Cc1ccccc1	dimethylbenzylamine	amar_data_190+swe2_data_385	True	1.7482	amar+swe2	CN(C)CC1=CC=CC=C1	XXBDWLFCJWSEKW-UHFFFAOYSA-N
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O	Minocycline	swe2_data_575	True	0.0300000000000018	swe2	CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C	FFTVPQUHLQBXQZ-KVUCHLLUSA-N
CN(C)c1ccccc1	N,N-Dimethylaniline	aus_data_179	True	1.7526	aus	CN(C)C1=CC=CC=C1	JLTDJTHDQAWBAV-UHFFFAOYSA-N
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C	Hexazinone	aus_data_120+swe2_data_471	True	0.5131999999999994	aus+swe2	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	CAWXEEYDBZRFPE-UHFFFAOYSA-N
CN(CC(=O)O)C(=N)N	Creatine	aus_data_81+amar_data_170	True	-1.1037299999999988	aus+amar	CN(CC(=O)O)C(=N)N	CVSVTCORWBXHQV-UHFFFAOYSA-N
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12	Terbinafine	snf_data_3586+swe2_data_768	True	4.877300000000004	snf+swe2	CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	Methotrexate	amar_data_286+swe2_data_558	True	0.2684000000000012	amar+swe2	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	FBOZXECLQNJBKD-ZDUSSCGKSA-N
CN1C(=O)C(O)CC1c1cccnc1	trans-3-Hydroxycotinine	aus_data_253+amar_data_413+swe2_data_791	True	0.3456999999999999	aus+amar+swe2	CN1[C@@H](C[C@H](C1=O)O)C2=CN=CC=C2	XOKCJXZZNAUIQN-DTWKUNHWSA-N
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21	Temazepam	swe2_data_765	True	2.4722	swe2	CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3	SEQDDYPDSLOBDC-UHFFFAOYSA-N
CN1C(=O)CC(C)(c2ccccc2)C1=O	Methsuximide	swe2_data_560	True	1.333	swe2	CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2	AJXPJJZHWIXJCJ-UHFFFAOYSA-N
CN1C(=O)CCC1c1cccnc1	Cotinine	aus_data_78	True	1.3749	aus	CN1[C@@H](CCC1=O)C2=CN=CC=C2	UIKROCXWUNQSPJ-VIFPVBQESA-N
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21	Tetrazepam	swe2_data_776	True	3.6059000000000014	swe2	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3	IQWYAQCHYZHJOS-UHFFFAOYSA-N
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	Diazepam	snf_data_2626	True	3.153800000000002	snf	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	AAOVKJBEBIDNHE-UHFFFAOYSA-N
CN1C2CCC1C(C(=O)O)C(O)C2	Ecgonine	aus_data_107+amar_data_197	True	-0.0854000000000005	aus+amar	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)O	PHMBVCPLDPDESM-FKSUSPILSA-N
CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2	Benzoylecgonine	aus_data_64+amar_data_127+swe2_data_274	True	1.7792999999999992	aus+amar+swe2	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O	GVGYEFKIHJTNQZ-RFQIPJPRSA-N
CN1C2CCC1CC(=O)C2	Tropinone	aus_data_265	True	0.8120999999999999	aus	CN1C2CCC1CC(=O)C2	QQXLDOJGLXJCSE-UHFFFAOYSA-N
