Combined_ID	CanonicalSMILES	Name	logB	stdev
swe2_data_221	CC(=O)NCCCS(=O)(=O)O	Acamprosate	0.08681916228814153	0.3389515733353465
amar_data_86+swe2_data_182	O=[N+]([O-])c1ccc(O)cc1	4-Nitrophenol	-0.9483776074756124	0.6176750039622723
swe2_data_664	Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1	Penciclovir	-0.8356544669347793	0.7612466075659413
swe2_data_834	COc1cc(C(=O)O)ccc1OC1OC(COS(=O)(=O)O)C(O)C(O)C1O	Vanillic acid + O-sulfonateHex	-1.2805611328577065	1.033967907020224
snf_data_3352+swe2_data_390	CN(C)CCOC(c1ccccc1)c1ccccc1	Diphenhydramine	-0.12649369956110068	0.10031837305820517
aus_data_175+swe2_data_623	CN1CCCCCC1=O	N-Methylcaprolactam	-0.07527512620705731	
amar_data_132	[2H]c1c([2H])c(S(=O)(=O)CC(C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)c([2H])c([2H])c1F	bicalutamide-d4	0.5008950343599718	0.09389109988195475
aus_data_178	CCN(C(C)C)C(C)C	N,N-Diisopropylethylamine (DIPEA)	-0.13979940665018223	0.11552076374353983
swe2_data_2	CC(C)C1CCC2=C(C(=O)OC2)C1C=C(CO)C(=O)O	(2E)-2-(hydroxymethyl)-3-[3-oxo-5-(propan-2-yl)-1,3,4,5,6,7-hexahydro-2-benzofuran-4-yl]prop-2-enoic acid	-0.07837208232334072	0.5161645430829489
swe2_data_772	CCCCNc1ccc(C(=O)OCCN(C)C)cc1	Tetracaine	-0.5654328555091624	
aus_data_69+swe2_data_303	O=C1CCCCCN1	Caprolactam	-0.9367701956212434	0.3384055104575783
aus_data_340+swe2_data_602	CSCCC(NC(C)=O)C(=O)O	N-Acetyl-L-methionine	-1.244211844328969	0.5994754179059184
amar_data_187+swe2_data_378	CCCCOCCOCCO	DIETHYLENE GLYCOL MONOBUTYL ETHER	-0.9468731339987152	0.7523184854268501
amar_data_107	Nc1nc2c(ncn2COCCO)c(=O)[nH]1	Acycloguanosine	-1.3421866928400807	0.2764532994387458
snf_data_3026	CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC	Perindopril	0.015501046354213609	0.08692194672410196
amar_data_369+swe2_data_715	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	Quinine	-1.0614534884641227	0.45711620021006666
amar_data_143+swe2_data_292	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO	YYELLDKEOUKVIQ-UHFFFAOYSA-N	-1.2929949038243578	0.49258005177165504
amar_data_389+snf_data_298+swe2_data_753	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	Sulfamethoxazole	-0.7617602597531637	0.7002041494993957
swe2_data_737	CCNc1nc(NCC)[nH]c(=O)n1	Simazine-2-hydroxy	-0.041088891314904674	0.22157575548345979
swe2_data_304	CCCCCCCC(=O)O	Caprylic acid	-0.4927972491957679	0.5227331037985554
snf_data_3057+swe2_data_427	CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1	Fenhexamid	-0.2779182917033473	
amar_data_15+swe2_data_32	O=C(O)CCCCCCCCCO	10-Hydroxydecanoic acid	-1.3063267074243512	0.3590473528129537
swe2_data_702	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	Progesterone	-0.7528497898597022	0.2993231914078239
swe2_data_191	Cc1oc(C(=O)O)cc(=O)c1C	5,6-dimethyl-4-oxo-4H-pyran-2-carboxylic acid	-0.27952691145155656	0.31807442285840754
aus_data_269+amar_data_427	O=C(O)C=Cc1cnc[nH]1	Urocanic acid	-1.2838279655563591	0.7577767246160613
amar_data_189	COC(=O)CCCCCCCCC(=O)OC	Dimethyl sebacate	-0.4766245881994281	0.13697965692848138
aus_data_100	c1ccc(Nc2ccccc2)cc1	Diphenylamine	0.4476717351179582	0.6081765630869097
aus_data_165+amar_data_296+snf_data_2808+swe2_data_580	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	Mycophenolic acid	-1.5903817204055186	0.5421070710810516
swe2_data_184	O=C(O)CCCCCCCC(=O)CCC(=O)O	4-oxododecanedioic acid	-0.8721096894900349	0.24597150396260217
aus_data_226	CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1	Propiconazole	-1.6002690837100826	
swe2_data_81	CSCCC(O)C(=O)O	2-Hydroxy-4-methylthiobutanoic acid	-0.9351771922197777	0.7274094699219985
swe2_data_134	O=C(O)c1cccc(O)c1	3-hydroxybenzoic acid	-0.31234497006536416	0.263102560855615
amar_data_325	CSCC1OC(n2cnc3c(=O)nc[nH]c32)C(O)C1O	GXYLOXCSJFJFKA-UHFFFAOYSA-N	-0.9192392685023514	0.5071858536575085
swe2_data_60	Oc1ccc(Cl)cc1Cl	2,4-Dichlorophenol	-1.0973082399037783	0.46752278624746596
swe2_data_52	NC(=O)Cc1ccc(O)c(O)c1	2-(3,4-dihydroxyphenyl)acetamide	-0.13828380102668333	0.22258203509811314
swe2_data_149	O=c1[nH]nc(-c2cccs2)cc1CC1CCCCC1	4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate	-1.5623979863634043	0.48065581805765206
swe2_data_18	CC1=C(C)C(C)=C(C)C1	1,2,3,4-Tetramethyl-1,3-cyclopentadiene	-0.13566624198658894	0.10824760771391764
amar_data_174	Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O	Cyclic AMP	-0.9435973560893502	0.18374273752566678
swe2_data_86	O=c1cccc[nH]1	2-Hydroxypyridine	-0.09959500104513991	0.23869150275650275
aus_data_134	NC(C(O)C=O)C(O)C(O)CO	3-Amino-3-deoxyglucose	-0.5823798516667092	0.08377574939301921
amar_data_302	CNc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1	N2-Methylguanosine	-1.5215652956067771	0.3762157463001254
amar_data_205+snf_data_2666+swe2_data_433	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	fipronil	-0.3979511814156239	0.3527479733346118
swe2_data_430	COc1cc(C=CC(=O)OC2C(O)CC(O)(C(=O)O)CC2O)ccc1O	Feruloyl quinic acid (isomer of 886, 888)	-0.3732766704758306	0.3395074606865907
aus_data_293	CC(C)(C)C(=O)C(C#N)=CNc1cccc2nsnc12	QZOMZISEDDJTHO-CMDGGOBGSA-N	-0.37339134524991624	0.46866340418913144
swe2_data_622	CNc1ccccc1	N-Methylaniline	-0.09849873025751621	0.26825759072539807
snf_data_644+swe2_data_649	COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	Pantoprazole	-0.05467053857771641	0.13306551947745698
aus_data_12	O=C(O)Cc1ccccn1	2-Pyridylacetic acid	-0.5642081605529283	0.1862648153216994
swe2_data_268	NS(=O)(=O)c1ccccc1	Benzenesulfonamide	-1.537775543732026	0.48581075449516853
aus_data_285	CCCCC(NC(C)=O)C(=O)O	2-(Acetylamino)hexanoic acid	-1.9142549844499894	0.20294006604452494
amar_data_267+swe2_data_530	CC(=O)CCC(=O)O	Levulinic acid	-0.49693016073222124	0.31485273281382375
amar_data_141+swe2_data_290	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO	OJCFEGKCRWEVSN-UHFFFAOYSA-N	-1.500886382994129	0.41935923007351905
aus_data_232+amar_data_370+snf_data_196+swe2_data_718	CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	Ranitidine	-0.5053410809219383	0.19803990081198655
swe2_data_632	CCCCCCCCC(=O)O	Nonanoic acid	-1.2422055694443856	0.7844494220511484
aus_data_122+amar_data_236+swe2_data_481	O=c1[nH]cnc2nc[nH]c12	Hypoxanthine	-0.5905847041256891	1.148864811231252
snf_data_306+swe2_data_769	CCNc1nc(NC(C)(C)C)nc(SC)n1	Terbutryn	-0.1525819798405841	0.05314315260825385
aus_data_320	O=C(O)C1(O)CC(O)C(O)C(O)C1	D-(-)-Quinic acid	-0.6500486845605072	0.11891577481194292
swe2_data_275	CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1	Benzyl butyl phthalate	-0.04142238569343404	0.06682554970124427
snf_data_3106+swe2_data_409	Nc1nc(=O)n(C2CSC(CO)O2)cc1F	Emtricitabine	-1.022040691832394	0.3914439985434931
swe2_data_458	CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C	Glycohyocholic acid	-1.9280397696771563	0.3279103842142299
swe2_data_97	O=C(O)c1ccc2ccccc2c1	2-naphthoic acid	-0.2569254686839845	0.23701527297148361
aus_data_36	CC(C)C(NC(=O)c1cc(-c2ccc(F)cc2)nn1CCCCCF)C(N)=O	5-Fluoro-3,5-AB-PFUPPYCA	-1.4598622492781579	0.28137079992154423
swe2_data_628	CCCCCCCCNC	N-Methyloctan-1-amine	-0.8610191966516563	0.1638017451828164
snf_data_10552+swe2_data_735	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	Sertraline	-0.8948241224427368	0.47497815541457983
swe2_data_705	CC(C)Nc1nc(Cl)nc(NC(C)C)n1	Propazine	-1.5489875472087042	0.37569221864365476
swe2_data_843	O=C(O)c1cc(=O)c2cccc(O)c2[nH]1	Xanthurenic acid	-1.0725674905231783	0.325164036163855
